OID_,Aspect,Slope,Elevation,Mean,CV,Trend,Solar,Cover_1972,Cover_2008,1972B,1972T,1972S,1972O,1972C,2008T,2008S,2008B,2008O,2008C,Texpand,Sexpand,Bexpand,Oexpand,X,Y
1451,157.82979,16.27648,3242.45728,0.070075,1.286054058,-0.003163636,26.42833,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451687,4432504
447,300.43945,5.14332,3242.76758,0.1457475,0.946980304,0.006147587,26.03259,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449296,4435519
1381,4.63394,19.88377,3243.43921,0.27433833,0.805180806,-0.015346434,22.2873,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449207,4435464
1530,93.74863,7.50013,3243.54395,0.18140417,1.08115539,-0.013082133,25.01809,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448475,4435620
1568,190.83324,10.0045,3243.71924,0.056615,1.287398998,-0.00291035,27.1843,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451605,4432497
551,5.24513,7.48333,3244.02393,0.29847083,0.645743463,-0.039303322,24.96349,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448472,4435516
1787,22.08935,34.19311,3244.02832,0.28308667,0.805955047,-0.016116853,17.40345,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448960,4435432
12,7.46275,3.27442,3244.48511,0.17552583,0.695815953,0.006846119,25.81732,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452604,4435581
1137,203.02655,15.25386,3244.57812,0.41566167,0.606472697,-0.037228112,27.03735,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,446807,4431585
1371,242.81779,10.24675,3244.76343,0.09850167,1.053327694,0.007801608,27.18448,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449939,4432283
1222,300.34177,5.62317,3245.71094,0.198285,0.92873633,0.010062028,26.15101,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449945,4432311
1358,232.7847,8.92981,3245.88818,0.07471,1.24423568,-0.001422378,27.19679,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451023,4432299
746,212.27954,25.00649,3246.73804,0.07501,1.239983377,-0.00149035,27.56065,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450849,4432330
1801,141.21252,22.31422,3246.87671,0.04086333,1.695166704,-0.006166364,25.02845,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451906,4432584
376,299.37512,60.51358,3247.41577,0.25708,0.86557283,-0.012084685,14.87934,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448877,4435403
779,92.44945,11.30848,3247.67432,0.07295167,1.236753284,-0.000157902,24.72298,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452090,4432631
1040,183.84818,19.78215,3248.56812,0.421375,0.610237459,-0.049155664,26.84871,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,446843,4431590
875,3.96791,8.13167,3248.61426,0.0918925,1.268154784,0.002842343,24.55217,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451666,4435097
1655,145.10809,21.97117,3248.71997,0.13253333,0.815357211,0.010428462,25.18762,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449039,4431748
1246,152.37996,11.61095,3248.93311,0.0749125,1.119450651,0.00010451,26.37212,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452211,4432764
870,100.65617,4.03641,3249.24097,0.00484083,2.815526757,-0.001239266,25.961,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451658,4435367
786,134.74339,2.96247,3249.74902,0.00318083,2.777044434,-0.000791503,26.18105,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451736,4435546
1428,127.07992,3.09047,3249.97412,0.02408167,1.971309501,0.000226853,26.08107,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,451774,4435592
1753,48.11342,2.54304,3250.24512,0.2257175,0.557612211,0.007197797,25.78192,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448332,4435441
857,247.95007,14.21436,3250.36646,0.12247583,0.77580686,0.007849545,27.10195,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449966,4432410
1204,312.22028,0.50878,3250.44214,0.16235167,0.692109908,-0.005145105,25.80314,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447507,4431470
1612,355.49799,5.94826,3250.87891,0.01867417,2.501981623,0.001946958,25.44462,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451905,4435164
979,21.58868,23.86427,3251.11157,0.277295,0.803342471,-0.015468531,20.69487,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449652,4435628
288,329.27856,7.00171,3251.2666,0.19845833,0.773090486,-0.005697063,25.53401,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448411,4435432
1090,143.42931,0.71747,3251.63379,0.02892083,1.549969634,-1.15E-05,26.43892,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451609,4435521
1292,13.94184,3.31634,3251.96289,0.02039583,2.880319353,0.004192622,25.69588,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451568,4435458
1623,352.94366,2.21925,3252.51733,0.056295,1.193920527,0.001252308,25.79454,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451366,4435270
1386,138.06647,11.07016,3252.76196,0.07717583,1.237468416,-0.001347587,26.13524,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450893,4432351
1351,75.09245,1.07735,3253.07471,0.0048275,2.79234244,-0.00122451,25.9879,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451527,4435528
852,153.99521,10.10096,3253.22852,0.14452167,0.707207506,0.00099,26.15134,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448324,4435635
1070,160.47102,12.74409,3253.35986,0.12456667,0.965309912,0.009381049,26.62523,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449381,4431927
916,133.48825,7.74744,3253.38672,0.12834917,0.962252175,0.01945514,26.07863,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450102,4432332
1438,330.72406,6.499,3253.65527,0.13172917,0.761148852,0.00272507,25.58078,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451589,4435059
268,314.94098,5.41446,3253.74536,0.20641083,0.727823155,-0.013677657,25.59818,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,447674,4431456
968,19.90939,2.69874,3253.83081,0.00726083,2.609439056,-0.002503112,25.74657,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451480,4435461
1500,176.24413,10.45244,3253.87964,0.035325,2.275610331,0.002714685,26.91043,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,452226,4435710
1629,122.0493,15.28298,3254.18335,0.06285083,1.262860501,-0.001087657,25.09689,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452107,4432706
1738,352.63962,19.76502,3255.21265,0.19939667,0.64673664,-0.009962937,21.93503,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,447695,4431471
1772,151.97495,12.41873,3255.3208,0.395145,0.583344081,-0.040901189,26.18331,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447416,4431509
547,93.95081,8.61524,3255.53052,0.26651917,0.61942444,-0.034788497,24.9347,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447928,4435550
541,116.87016,21.54241,3255.92358,0.36769,0.579805892,-0.041134895,23.78916,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449314,4432084
1093,297.48459,6.97196,3256.02881,0.12868,0.963896262,0.00944042,26.1554,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451066,4432412
1474,191.73402,20.09418,3256.15869,0.04169417,1.714011818,-0.005649755,27.39911,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451908,4432608
1453,328.56653,13.58775,3256.27393,0.14341833,0.9258346,-0.001473706,24.86715,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,452543,4435407
217,170.42046,19.88063,3256.38672,0.04083333,2.155584357,-0.001409021,26.51983,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451682,4435587
1716,209.78795,21.06406,3256.73389,0.09275917,0.947184522,0.005343322,27.60237,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449781,4432548
1590,20.99535,13.3834,3257.03052,0.18024583,0.996043933,0.003053741,23.52694,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452209,4435164
891,193.39862,33.8944,3257.37671,0.14197333,0.826439124,0.011353287,25.49391,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,448876,4435799
423,319.88663,38.4305,3257.45386,0.23758583,0.979920718,-0.020208427,20.012,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449055,4435404
787,356.30347,5.68995,3257.80322,0.1403475,0.726103754,0.012354441,25.61122,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,451523,4435029
287,157.86617,9.30986,3258.00879,0.13704,0.781965762,0.009673916,26.6112,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451312,4432562
1297,139.90062,15.81702,3258.13574,0.1114975,0.904880747,0.001640035,25.73522,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449547,4432280
435,179.90791,9.16796,3258.1582,0.103845,0.921051914,0.00017007,27.01364,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451370,4432592
799,214.59476,18.85303,3258.19458,0.09275917,0.947184522,0.005343322,27.61459,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449791,4432548
712,184.03078,5.80065,3258.24194,0.13121833,0.959141942,0.01976,27.2204,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450094,4432357
1433,151.54126,0.8732,3258.26123,0.06734667,1.295367342,-0.00404972,26.2092,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,451317,4435166
1121,266.14255,11.28971,3258.9856,0.14113167,1.143977596,-0.00786014,26.80042,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452415,4435287
199,15.28271,32.35056,3259.15186,0.11927833,0.893533788,0.000127972,20.50375,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451681,4435059
1199,141.50398,21.92837,3259.28809,0.2833575,0.715607866,-0.040749476,25.08471,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,447715,4431525
869,350.22858,3.43679,3259.69336,0.09746833,1.066578245,-0.00217028,25.81552,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451130,4432421
808,144.84575,5.13792,3260.05762,0.07120833,1.276801548,0.007428322,26.36762,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450713,4432373
434,14.43475,7.78993,3260.39111,0.1715575,0.772281311,-0.005051713,24.9268,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448618,4435373
1255,135.81543,3.49773,3261.10596,0.09355417,0.943896999,0.004509965,25.96206,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,451101,4432576
801,129.99081,6.17092,3262.04321,0.11483833,0.89651617,0.000217483,26.10974,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451308,4432597
371,144.21002,23.03261,3262.38892,0.09149167,1.100340324,0.013258741,25.02362,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450256,4432406
346,160.37961,16.96379,3262.56006,0.17256917,0.567859561,-0.008100734,26.3928,O,C,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,447812,4431548
606,330.99963,25.25204,3263.28418,0.09908,1.069790109,-0.008258112,22.60882,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450881,4435800
859,144.64925,9.18441,3263.47534,0.08954833,1.048572697,-0.000570559,25.98715,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452297,4432847
1150,127.62678,12.78013,3264.02832,0.06302917,1.258099807,-0.00177458,25.59405,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452040,4432677
1708,22.20319,19.48504,3264.31494,0.1182375,0.905901765,8.66E-05,22.12131,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451726,4435028
311,262.72153,8.84635,3264.34521,0.13073,0.965502318,0.019653916,26.86611,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450042,4432425
369,141.59619,10.12864,3264.84131,0.17875667,0.772398037,-0.005418252,25.75989,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,447870,4435618
1803,68.46638,4.6401,3265.2915,0.095995,0.895607595,0.007235315,25.39817,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449407,4432676
54,17.7596,6.76111,3265.34985,0.11833667,0.905792737,8.86E-05,25.50686,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451693,4435033
52,141.41992,4.45184,3265.57593,0.3535025,0.680836399,-0.050930245,26.18537,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448404,4435818
1485,172.23085,7.14122,3266.68018,0.1035975,1.038918568,0.00071479,26.82115,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451035,4432484
421,69.79522,9.3545,3266.80029,0.46756833,0.696757702,-0.069265664,23.8336,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,447836,4435411
477,352.68411,38.59056,3266.95532,0.42466417,0.751704332,-0.068931084,17.16354,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448240,4435326
325,97.08157,7.4199,3267.04199,0.20041417,0.849484561,0.005502273,25.31465,O,C,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,451727,4434987
708,196.37169,16.32876,3267.44653,0.05332583,1.340859443,0.004233392,27.5334,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450589,4432457
1206,171.96388,23.98835,3267.61133,0.15106917,0.792677423,-0.017724021,26.47429,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448014,4431625
96,123.78476,3.74348,3268.13257,0.0961075,1.068666696,-0.002083112,26.15052,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451146,4432563
856,116.48769,16.40875,3268.48975,0.11591167,0.9028879,0.00162979,24.73401,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449604,4432374
1332,286.37378,13.62721,3268.49658,0.13293167,0.760177262,0.002697063,26.19963,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451548,4434972
25,313.23105,25.70575,3269.04614,0.30611833,0.716226055,-0.04567965,22.81531,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,447970,4435356
1092,181.72923,15.99739,3269.08228,0.20764,0.678247516,-0.01049972,27.01763,B,S,1,0,0,0,0,0,1,0,0,0,0,1,-1,0,449373,4432751
38,329.78223,11.13454,3269.15039,0.2163525,0.921987554,-0.008412273,25.17501,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449409,4435514
99,74.44059,7.31429,3269.65625,0.143865,0.831718655,0.012124685,25.07854,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450943,4432542
997,105.3556,14.99909,3269.8291,0.0655925,1.179416251,-0.002673951,24.50506,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,450978,4432589
1019,221.60291,28.64336,3269.83423,0.09591333,1.064884854,-0.002166154,27.3784,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448420,4431486
461,121.54872,17.17007,3269.89404,0.06255417,1.256764242,-0.001329406,24.83561,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452195,4432869
1722,189.39037,13.74178,3269.98926,0.1709775,0.554844191,-0.000456538,27.18786,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,449421,4432756
168,84.04456,32.54731,3270.17993,0.09708833,0.838549254,0.006964965,19.01404,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,448725,4431578
1613,353.43872,8.68542,3270.19189,0.4199675,0.802431293,-0.072116748,24.95473,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448656,4435280
454,338.59631,4.34202,3270.48511,0.09552917,1.072850485,-0.00206514,25.6262,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451927,4435069
990,300.59082,14.3586,3271.49805,0.13162917,0.772146796,0.002676119,25.80387,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449865,4435766
1509,327.22745,15.82871,3272.00244,0.09402417,1.074143645,-0.002076818,24.01976,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452362,4435169
681,257.53668,6.03892,3272.38477,0.10118417,1.067768086,-0.002444091,26.76,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451923,4435044
508,168.05684,36.26779,3272.39868,0.19416333,0.665935829,-0.004090629,24.8322,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,447946,4431583
172,140.78081,25.09028,3273.37378,0.21371667,0.750119245,0.00811958,24.13433,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451386,4434946
1591,140.55421,11.1379,3273.4043,0.06042833,1.056026488,0.006468601,26.1633,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450754,4432496
1356,283.43515,14.80912,3273.48071,0.16319167,0.693607727,0.014559441,26.26664,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451202,4435070
1459,213.23891,2.46265,3273.56567,0.01237667,1.930723921,-0.003972238,26.39301,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,449206,4432887
1248,66.32047,9.1719,3273.58179,0.13857583,0.822603516,0.011442902,24.70702,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451405,4435520
282,218.58321,7.49856,3273.64453,0.09432833,0.827720636,-0.003274545,26.96696,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,449273,4432874
1622,312.03046,27.75694,3273.67188,0.14785083,0.823014575,0.011753042,23.53236,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449451,4435521
1221,111.66289,5.197,3274.19019,0.092535,1.063906256,-0.000667762,25.88927,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451325,4432685
1326,50.40795,6.74379,3274.61426,0.07788583,0.893135089,0.002184021,24.93222,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,449220,4432736
835,139.2227,7.47457,3274.72437,0.09800583,0.810874096,0.014309685,26.15888,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,450895,4432609
710,258.03589,5.29136,3275.14966,0.10002083,0.880354325,0.001442343,26.54785,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,449191,4432786
1008,218.03587,15.3129,3275.56958,0.11310833,0.839339437,-0.000869091,27.38849,B,B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,449516,4432804
1142,131.58104,17.2571,3275.74805,0.15052667,0.811632206,0.011922308,25.18537,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451223,4435336
499,176.42723,25.10994,3275.77197,0.08723083,0.803883263,0.002466958,26.65057,B,T,1,0,0,0,0,1,0,0,0,0,1,0,-1,0,448470,4431475
82,81.826,4.02782,3276.70288,0.13830667,0.708129592,-0.00487007,25.5038,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,449022,4432932
1648,191.16783,10.70216,3276.70459,0.05862833,1.277991355,0.006033497,27.28779,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450595,4432506
257,185.87515,11.189,3276.74365,0.30177667,0.899785418,-0.048071119,26.87645,T,O,0,1,0,0,0,0,0,0,1,0,-1,0,0,1,448030,4435667
1028,319.97595,29.19488,3277.55566,0.3589625,0.864459117,-0.044033322,22.26603,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448676,4435241
1412,256.35294,18.1199,3277.6123,0.09638333,0.847354129,0.005316993,27.00033,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448445,4431489
1605,178.99675,13.80673,3277.69849,0.13193667,0.829420594,0.011161119,27.06166,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451587,4435802
1158,22.70305,9.37233,3277.8291,0.09912667,1.055966461,-0.002278671,24.60339,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452163,4435085
225,108.50426,31.96502,3277.86426,0.34049083,0.822012355,-0.035149685,20.63894,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,448121,4435380
702,60.27909,3.8076,3277.91089,0.14874083,0.813121151,0.011849126,25.94535,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451227,4435389
383,200.53967,18.42406,3278.68042,0.09568417,1.07038284,-0.002073252,27.62544,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451242,4432712
277,95.97358,0.57133,3278.79834,0.07683917,1.250954559,0.008021364,26.20884,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450438,4432487
270,141.50237,2.0538,3279.23633,0.07683917,1.250954559,0.008021364,26.31683,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450456,4432502
213,40.22286,12.57917,3279.37305,0.1249975,0.984152229,0.01993458,23.58874,T,T,0,1,0,0,0,1,0,0,0,0,0,0,0,0,450838,4432627
648,58.65666,11.86215,3279.43311,0.28833917,0.721804862,-0.012779126,23.97606,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,449583,4435550
1014,350.08939,13.16782,3279.45557,0.09534333,1.059798639,-0.002058671,24.1224,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452237,4435067
662,356.00711,38.21387,3279.63867,0.2923025,0.731257048,-0.013730315,20.07908,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,447833,4435385
1657,111.00201,2.17524,3279.68164,0.10053583,1.065757493,-0.002355559,26.12706,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451046,4432642
1294,111.23931,4.54042,3279.76343,0.16256333,0.694129242,0.014495035,25.89287,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451447,4434926
654,348.94922,25.80048,3280.01465,0.23628,0.947397284,-0.026066643,21.54007,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450901,4435776
1201,359.51846,28.41381,3280.14966,0.07875583,1.254035344,0.005280105,21.73833,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452620,4435315
1641,93.26407,6.98356,3280.48242,0.2039375,0.731304006,-0.001639965,25.41062,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451076,4435450
1311,169.03682,26.8329,3280.49243,0.17302,1.586323708,0.018377273,26.03473,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451561,4435680
293,216.841,17.36571,3280.80688,0.14685667,0.699509104,0.006346853,27.18609,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448126,4435832
1584,342.6554,16.3368,3281.30518,0.21099,0.980553656,-0.005632657,23.96921,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450846,4435735
1781,31.58192,3.11015,3281.3938,0.20996917,0.803088784,-0.009698147,25.47943,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,448682,4431598
734,27.91991,8.37525,3281.49365,0.14745333,0.814679183,0.011749161,25.32236,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451481,4435833
278,89.39609,9.04971,3281.55273,0.29681,0.689962913,-0.043238392,24.52583,S,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,447600,4435413
1765,135.32579,22.11012,3281.56348,0.0584775,1.300620224,-0.001993042,24.85991,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,452033,4432757
1431,82.16838,18.10998,3281.78467,0.3899675,0.590428363,-0.041745629,22.70507,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,447628,4435362
600,171.21535,7.59718,3281.98511,0.059455,1.476851898,0.005549231,26.68511,B,O,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,450628,4432533
972,187.39423,20.55042,3282.08545,0.12268333,0.779710903,0.008205524,27.239,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451220,4435459
644,214.41228,26.99122,3282.427,0.0629475,1.287487094,-0.003479126,27.55908,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,451832,4432674
332,206.4407,13.26944,3283.29077,0.12074417,0.98957687,0.019439895,27.58979,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450863,4432560
1278,158.08682,4.87702,3283.34375,0.06753,1.029377833,0.008835035,26.53819,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,450906,4432726
330,339.49667,6.12406,3283.39722,0.100285,1.054847202,-0.002353497,25.68274,C,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,452070,4435012
1065,294.16974,8.64509,3283.9397,0.1749975,0.631223124,-0.004082063,20.64143,O,O,0,0,0,1,0,0,0,0,1,0,0,0,0,0,447967,4435681
